Metropolitan Statistical Area,,Population,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft"
,,,221.3,6.5,37.8,54.6,122.4,"3,316.5",550.8,"2,480.0",285.7
"Hanford-Corcoran, CA M.S.A.",,"149,966",,,,,,,,,
,,, ,,,,,,,,
,,"57,232", 257 , 0 , 18 , 40 , 199 ," 1,242 ", 131 , 900 , 211 
,,"21,353", 118 , 1 , 8 , 12 , 97 , 272 , 65 , 157 , 50 
,,100.0%, 757 , 4 , 71 , 88 , 594 ," 2,466 ", 410 ," 1,662 ", 394 
,,,504.8,2.7,47.3,58.7,396.1,"1,644.4",273.4,"1,108.3",262.7
"Harrisonburg, VA M.S.A.",,"135,787", ,,,,, ,,,
,,,,,,,,,,,
,,"54,387", 112 , 0 , 32 , 17 , 63 , 924 , 68 , 813 , 43 
,,100.0%, 172 , 0 , 62 , 19 , 91 ," 1,583 ", 208 ," 1,296 ", 79 
,,,126.7,0.0,45.7,14.0,67.0,"1,165.8",153.2,954.4,58.2
"Hartford-East Hartford-Middletown, CT M.S.A.3, 5",,"1,015,769",,,,,,,,,
,,,,,,,,,,,
,,"122,245"," 1,049 ", 21 , 31 , 271 , 726 ," 3,424 ", 427 ," 2,464 ", 533 
,,"49,842", 76 , 1 , 18 , 31 , 26 , 775 , 109 , 525 , 141 
,,"45,963", 38 , 0 , 5 , 10 , 23 , 613 , 62 , 474 , 77 
,,100.0%," 2,021 ", 32 , 197 , 565 ," 1,227 ",," 1,999 "," 13,411 ",
,,,199.0,3.2,19.4,55.6,120.8,,196.8,"1,320.3",
"Hilton Head Island-Bluffton, SC M.S.A.",,"221,873",,,,,,,,,
,,, ,,,,,,,,
,,"24,812", 46 , 1 , 9 , 10 , 26 , 220 , 35 , 175 , 10 
,,91.6%, 784 , 11 , 69 , 138 , 566 ," 3,085 ", 499 ," 2,374 ", 212 
,,100.0%, 882 , 13 , 77 , 143 , 649 ," 3,476 ", 610 ," 2,615 ", 251 
,,,397.5,5.9,34.7,64.5,292.5,"1,566.7",274.9,"1,178.6",113.1
"Homosassa Springs, FL M.S.A.",,"147,739",,,,,,,,,
,,, ,,,,,,,,
,,100.0%, 373 , 4 , 29 , 40 , 300 ," 2,055 ", 394 ," 1,466 ", 195 
,,,252.5,2.7,19.6,27.1,203.1,"1,391.0",266.7,992.3,132.0
"Hot Springs, AR M.S.A.4",,"99,238", ,,,,, ,,,
,,,,,,,,,,,
,,"37,263", 241 , 10 , 38 , 42 , 151 ," 2,674 ", 755 ," 1,710 ", 209 
,,100.0%, 520 , 10 , 63 , 50 , 397 ,,," 2,385 ", 354 
,,,524.0,10.1,63.5,50.4,400.0,,,"2,403.3",356.7
"Houma-Thibodaux, LA M.S.A.",,"208,034",,,,,,,,,
,,,,,,,,,,,
,,"32,771", 209 , 4 , 17 , 22 , 166 ," 1,489 ", 169 ," 1,260 ", 60 
,,"14,587", 81 , 4 , 5 , 0 , 72 , 515 , 63 , 432 , 20 
,,97.9%, 761 , 20 , 70 , 38 , 633 ," 6,005 ", 874 ," 4,866 ", 265 
,,100.0%, 779 , 20 , 70 , 38 , 651 ," 6,097 ", 899 ," 4,928 ", 270 
,,,374.5,9.6,33.6,18.3,312.9,"2,930.8",432.1,"2,368.8",129.8
"Huntington-Ashland, WV-KY-OH M.S.A.",,"356,404",,,,,,,,,
,,,,,,,,,,,
,,"45,675", 330 , 4 , 56 , 59 , 211 ," 1,792 ", 456 ," 1,147 ", 189 
,,"20,222", 59 , 3 , 11 , 14 , 31 , 740 , 96 , 608 , 36 
,,86.7%, 826 , 12 , 145 , 91 , 578 ," 5,254 "," 1,164 "," 3,588 ", 502 
,,100.0%, 945 , 14 , 158 , 101 , 672 ," 5,969 "," 1,317 "," 4,094 ", 558 
,,,265.1,3.9,44.3,28.3,188.6,"1,674.8",369.5,"1,148.7",156.6
"Idaho Falls, ID M.S.A.",,"151,591", ,,,,, ,,,
,,,,,,,,,,,
,,"62,088", 172 , 1 , 37 , 11 , 123 , 940 , 264 , 608 , 68 
,,100.0%, 310 , 2 , 54 , 14 , 240 ," 1,651 ", 443 ," 1,092 ", 116 
,,,204.5,1.3,35.6,9.2,158.3,"1,089.1",292.2,720.4,76.5
"Iowa City, IA M.S.A.",,"175,274", ,,,,, ,,,
,,,,,,,,,,,
,,"77,390", 167 , 1 , 40 , 25 , 101 ," 1,252 ", 314 , 867 , 71 
,,99.4%, 480 , 4 , 95 , 43 , 338 ," 2,629 ", 505 ," 1,985 ", 139 
,,100.0%, 485 , 4 , 96 , 44 , 341 ," 2,658 ", 511 ," 2,005 ", 142 
,,,276.7,2.3,54.8,25.1,194.6,"1,516.5",291.5,"1,143.9",81.0
"Ithaca, NY M.S.A",,"102,363", ,,,,, ,,,
,,,,,,,,,,,
,,"31,122", 41 , 1 , 5 , 9 , 26 , 840 , 56 , 768 , 16 
,,100.0%, 127 , 1 , 53 , 19 , 54 ," 1,707 ", 197 ," 1,478 ", 32 
,,,124.1,1.0,51.8,18.6,52.8,"1,667.6",192.5,"1,443.9",31.3
"Jackson, MI M.S.A.",,"158,260", ,,,,, ,,,
,,,,,,,,,,,
,,"32,503", 360 , 4 , 51 , 37 , 268 ," 1,344 ", 206 ," 1,025 ", 113 
,,100.0%, 814 , 5 , 162 , 50 , 597 ," 3,173 ", 420 ," 2,528 ", 225 
,,,514.3,3.2,102.4,31.6,377.2,"2,004.9",265.4,"1,597.4",142.2
"Jackson, TN M.S.A.",,"178,143", ,,,,, ,,,
,,,,,,,,,,,
,,"66,915", 650 , 17 , 30 , 97 , 506 ," 2,473 ", 374 ," 1,904 ", 195 
,,100.0%," 1,093 ", 21 , 66 , 129 , 877 ," 4,179 ", 751 ," 3,062 ", 366 
,,,613.6,11.8,37.0,72.4,492.3,"2,345.9",421.6,"1,718.8",205.5
"Jacksonville, FL M.S.A.",,"1,549,030", ,,,,, ,,,
,,,,,,,,,,,
,,"909,142"," 5,886 ", 129 , 554 ," 1,294 "," 3,909 "," 30,088 "," 4,906 "," 22,373 "," 2,809 "
,,100.0%," 7,353 ", 143 , 779 ," 1,456 "," 4,975 "," 38,810 "," 6,410 "," 28,976 "," 3,424 "
,,,474.7,9.2,50.3,94.0,321.2,"2,505.4",413.8,"1,870.6",221.0
"Janesville-Beloit, WI M.S.A.3",,"163,288", ,,,,, ,,,
,,,,,,,,,,,
,,"64,687", 148 , 1 , 38 , 28 , 81 ," 1,577 ", 137 ," 1,397 ", 43 
,,"37,025", 154 , 4 , 19 , 31 , 100 ," 1,114 ", 122 , 921 , 71 
,,100.0%, 380 , 5 , 75 , 69 , 231 ," 3,247 ", 356 ," 2,738 ", 153 
,,,232.7,3.1,45.9,42.3,141.5,"1,988.5",218.0,"1,676.8",93.7
"Jefferson City, MO M.S.A.",,"151,555", ,,,,, ,,,
,,,,,,,,,,,
,,"42,793", 119 , 2 , 30 , 23 , 64 ," 1,101 ", 125 , 910 , 66 
,,100.0%, 334 , 7 , 58 , 29 , 240 ," 2,826 ", 490 ," 2,127 ", 209 
,,,220.4,4.6,38.3,19.1,158.4,"1,864.7",323.3,"1,403.5",137.9
"Johnson City, TN M.S.A.",,"203,289", ,,,,, ,,,
,,,,,,,,,,,
,,"67,197", 286 , 1 , 28 , 38 , 219 ," 2,390 ", 301 ," 1,904 ", 185 
,,100.0%, 668 , 3 , 59 , 47 , 559 ," 4,498 ", 712 ," 3,330 ", 456 
,,,328.6,1.5,29.0,23.1,275.0,"2,212.6",350.2,"1,638.1",224.3
"Jonesboro, AR M.S.A.",,"133,624", ,,,,, ,,,
,,,,,,,,,,,
,,"78,261", 537 , 13 , 74 , 58 , 392 ," 2,982 "," 1,092 "," 1,758 ", 132 
,,98.7%, 733 , 15 , 131 , 65 , 522 ," 4,077 "," 1,405 "," 2,440 ", 232 
,,100.0%, 743 , 15 , 133 , 66 , 529 ," 4,116 "," 1,414 "," 2,467 ", 235 
,,,556.0,11.2,99.5,49.4,395.9,"3,080.3","1,058.2","1,846.2",175.9
"Joplin, MO M.S.A.",,"179,103", ,,,,, ,,,
,,,,,,,,,,,
,,"50,635", 307 , 2 , 63 , 63 , 179 ," 3,677 ", 521 ," 2,815 ", 341 
,,100.0%, 593 , 3 , 107 , 83 , 400 ," 6,555 "," 1,028 "," 4,863 ", 664 
,,,331.1,1.7,59.7,46.3,223.3,"3,659.9",574.0,"2,715.2",370.7
"Kahului-Wailuku-Lahaina, HI M.S.A.",,"167,475",,,,,,,,,
,,, ,,,,,,,,
,,100.0%, 449 , 1 , 110 , 67 , 271 ," 4,984 ", 577 ," 3,746 ", 661 
,,,268.1,0.6,65.7,40.0,161.8,"2,976.0",344.5,"2,236.8",394.7
"Kalamazoo-Portage, MI M.S.A.",,"266,016",,,,,,,,,
,,, ,,,,,,,,
,,"76,827", 949 , 9 , 110 , 182 , 648 ," 3,578 ", 703 ," 2,546 ", 329 
,,"49,583", 136 , 0 , 30 , 14 , 92 ," 1,549 ", 204 ," 1,279 ", 66 
,,99.2%," 1,518 ", 12 , 225 , 259 ," 1,022 "," 8,555 "," 1,556 "," 6,288 ", 711 
,,100.0%," 1,523 ", 12 , 226 , 259 ," 1,026 "," 8,583 "," 1,560 "," 6,311 ", 712 
,,,572.5,4.5,85.0,97.4,385.7,"3,226.5",586.4,"2,372.4",267.7
"Kankakee, IL M.S.A.",,"109,111",,,,,,,,,
,,, ,,,,,,,,
,,"25,872", 236 , 4 , 29 , 53 , 150 , 873 , 156 , 675 , 42 
,,98.6%, 423 , 5 , 58 , 90 , 270 ," 2,072 ", 297 ," 1,690 ", 85 
,,100.0%, 424 , 5 , 58 , 90 , 271 ," 2,096 ", 301 ," 1,709 ", 86 
,,,388.6,4.6,53.2,82.5,248.4,"1,921.0",275.9,"1,566.3",78.8
"Kennewick-Richland, WA M.S.A.",,"300,701",,,,,,,,,
,,,,,,,,,,,
,,"84,072", 253 , 2 , 54 , 49 , 148 ," 2,487 ", 378 ," 1,907 ", 202 
,,"58,514", 100 , 2 , 24 , 9 , 65 ," 1,199 ", 195 , 949 , 55 
,,100.0%, 660 , 8 , 136 , 111 , 405 ," 5,851 ", 945 ," 4,391 ", 515 
,,,219.5,2.7,45.2,36.9,134.7,"1,945.8",314.3,"1,460.3",171.3
"Killeen-Temple, TX M.S.A.3",,"454,647",,,,,,,,,
,,,,,,,,,,,
,,"151,832", 583 , 14 , 105 , 124 , 340 ," 3,432 ", 818 ," 2,296 ", 318 
,,"77,558", 217 , 4 , 61 , 39 , 113 ," 1,718 ", 244 ," 1,276 ", 198 
,,99.3%," 1,196 ", 19 , 259 , 201 , 717 ," 8,187 "," 1,615 "," 5,916 ", 656 
,,100.0%," 1,202 ", 19 , 259 , 201 , 723 ," 8,231 "," 1,624 "," 5,946 ", 661 
,,,264.4,4.2,57.0,44.2,159.0,"1,810.4",357.2,"1,307.8",145.4
"Kingsport-Bristol, TN-VA M.S.A.",,"305,838",,,,,,,,,
,,,,,,,,,,,
,,"54,218", 332 , 3 , 22 , 35 , 272 ," 2,829 ", 324 ," 2,232 ", 273 
,,"26,900", 135 , 1 , 15 , 12 , 107 , 813 , 138 , 604 , 71 
,,100.0%, 920 , 14 , 107 , 74 , 725 ," 7,019 "," 1,097 "," 5,154 ", 768 
,,,300.8,4.6,35.0,24.2,237.1,"2,295.0",358.7,"1,685.2",251.1
"Kingston, NY M.S.A.",,"177,151", ,,,,, ,,,
,,,,,,,,,,,
,,"22,844", 68 , 2 , 13 , 10 , 43 , 498 , 59 , 419 , 20 
,,89.6%, 249 , 4 , 72 , 19 , 154 ," 1,740 ", 234 ," 1,439 ", 67 
,,100.0%, 266 , 4 , 75 , 22 , 165 ," 1,932 ", 253 ," 1,604 ", 75 
,,,150.2,2.3,42.3,12.4,93.1,"1,090.6",142.8,905.4,42.3
"Knoxville, TN M.S.A.",,"866,295", ,,,,, ,,,
,,,,,,,,,,,
,,"188,666"," 1,259 ", 22 , 146 , 232 , 859 ," 8,207 "," 1,157 "," 6,067 ", 983 
,,100.0%," 3,064 ", 35 , 370 , 322 ," 2,337 "," 18,423 "," 3,036 "," 13,115 "," 2,272 "
,,,353.7,4.0,42.7,37.2,269.8,"2,126.6",350.5,"1,513.9",262.3
"Kokomo, IN M.S.A.",,"82,480", ,,,,, ,,,
,,,,,,,,,,,
,,"57,845", 392 , 5 , 25 , 48 , 314 ," 1,493 ", 312 ," 1,081 ", 100 
,,98.7%, 455 , 5 , 31 , 53 , 366 ," 1,625 ", 342 ," 1,172 ", 111 
,,100.0%, 458 , 5 , 31 , 54 , 368 ," 1,651 ", 345 ," 1,193 ", 113 
,,,555.3,6.1,37.6,65.5,446.2,"2,001.7",418.3,"1,446.4",137.0
"La Crosse-Onalaska, WI-MN M.S.A.3",,"136,997", ,,,,, ,,,
,,,,,,,,,,,
,,"51,591", 122 , 2 , 27 , 26 , 67 ," 1,850 ", 226 ," 1,561 ", 63 
,,"18,825", 10 , 0 , 2 , 2 , 6 , 522 , 24 , 491 , 7 
,,100.0%, 169 , 2 , 31 , 28 , 108 ," 2,820 ", 337 ," 2,391 ", 92 
,,,123.4,1.5,22.6,20.4,78.8,"2,058.4",246.0,"1,745.3",67.2
"Lafayette, LA M.S.A.",,"489,368", ,,,,, ,,,
,,,,,,,,,,,
,,"126,694", 664 , 14 , 16 , 148 , 486 ," 5,454 "," 1,032 "," 4,101 ", 321 
,,83.3%," 1,726 ", 31 , 98 , 257 ," 1,340 "," 11,013 "," 2,399 "," 7,963 ", 651 
,,100.0%," 2,283 ", 38 , 124 , 335 ," 1,786 "," 14,108 "," 3,031 "," 10,246 ", 831 
,,,466.5,7.8,25.3,68.5,365.0,"2,882.9",619.4,"2,093.7",169.8
"Lafayette-West Lafayette, IN M.S.A.",,"233,135", ,,,,, ,,,
,,,,,,,,,,,
,,"72,585", 352 , 5 , 38 , 55 , 254 ," 2,388 ", 387 ," 1,844 ", 157 
,,"49,154", 32 , 0 , 5 , 3 , 24 , 357 , 42 , 304 , 11 
,,83.1%, 451 , 8 , 67 , 69 , 307 ," 3,573 ", 580 ," 2,778 ", 215 
,,100.0%, 520 , 8 , 73 , 78 , 361 ," 3,960 ", 649 ," 3,059 ", 252 
,,,223.0,3.4,31.3,33.5,154.8,"1,698.6",278.4,"1,312.1",108.1
"Lake Charles, LA M.S.A.",,"210,155", ,,,,, ,,,
,,,,,,,,,,,
,,"78,733", 413 , 11 , 52 , 83 , 267 ," 2,907 "," 1,212 "," 1,467 ", 228 
,,95.2%," 1,099 ", 15 , 144 , 128 , 812 ," 7,991 "," 2,311 "," 5,073 ", 607 
,,100.0%," 1,151 ", 19 , 145 , 130 , 857 ," 8,189 "," 2,349 "," 5,222 ", 618 
,,,547.7,9.0,69.0,61.9,407.8,"3,896.6","1,117.7","2,484.8",294.1
"Lake Havasu City-Kingman, AZ M.S.A.",,"210,855", ,,,,, ,,,
,,,,,,,,,,,
,,"55,413", 87 , 1 , 29 , 3 , 54 , 670 , 108 , 519 , 43 
,,"30,600", 100 , 0 , 9 , 12 , 79 ," 1,342 ", 208 ," 1,039 ", 95 
,,97.7%, 452 , 6 , 67 , 59 , 320 ," 5,347 "," 1,124 "," 3,736 ", 487 
,,100.0%, 485 , 6 , 69 , 63 , 347 ," 5,564 "," 1,171 "," 3,887 ", 506 
,,,230.0,2.8,32.7,29.9,164.6,"2,638.8",555.4,"1,843.4",240.0
"Lakeland-Winter Haven, FL M.S.A.",,"717,190",,,,,,,,,
,,, ,,,,,,,,
,,"112,237", 350 , 7 , 63 , 97 , 183 ," 3,230 ", 438 ," 2,589 ", 203 
,,"44,211", 187 , 3 , 22 , 25 , 137 ," 1,126 ", 181 , 884 , 61 
,,100.0%," 1,990 ", 23 , 166 , 300 ," 1,501 "," 11,797 "," 1,947 "," 8,914 ", 936 
,,,277.5,3.2,23.1,41.8,209.3,"1,644.9",271.5,"1,242.9",130.5
"Lansing-East Lansing, MI M.S.A.4",,"550,643",,,,,,,,,
,,, ,,,,,,,,
,,"118,953"," 1,313 ", 12 , 140 , 178 , 983 ," 3,355 ", 763 ," 2,225 ", 367 
,,"47,913", 88 , 0 , 40 , 11 , 37 , 840 , 113 , 563 , 164 
,,100.0%," 2,367 ", 19 , 489 , 268 ," 1,591 ",,," 6,637 ", 864 
,,,429.9,3.5,88.8,48.7,288.9,,,"1,205.3",156.9
"Laredo, TX M.S.A.3",,"277,386", ,,,,, ,,,
,,,,,,,,,,,
,,"264,916", 836 , 4 , 104 , 164 , 564 ," 4,692 ", 708 ," 3,726 ", 258 
,,98.3%, 882 , 6 , 108 , 167 , 601 ," 4,944 ", 767 ," 3,862 ", 315 
,,100.0%, 893 , 6 , 110 , 168 , 609 ," 5,037 ", 782 ," 3,932 ", 323 
,,,321.9,2.2,39.7,60.6,219.5,"1,815.9",281.9,"1,417.5",116.4
"Las Cruces, NM M.S.A.",,"218,180", ,,,,, ,,,
,,,,,,,,,,,
,,"103,520", 514 , 10 , 64 , 57 , 383 ," 3,707 ", 654 ," 2,746 ", 307 
,,100.0%," 1,215 ", 12 , 124 , 69 ," 1,010 "," 5,049 "," 1,070 "," 3,548 ", 431 
,,,556.9,5.5,56.8,31.6,462.9,"2,314.1",490.4,"1,626.2",197.5
"Las Vegas-Henderson-Paradise, NV M.S.A.",,"2,270,103",,,,,,,,,
,,, ,,,,,,,,
,,"1,666,803"," 8,854 ", 84 ," 1,439 "," 2,118 "," 5,213 "," 46,197 "," 10,646 "," 28,240 "," 7,311 "
,,"317,732", 543 , 9 , 75 , 191 , 268 ," 5,554 ", 907 ," 4,093 ", 554 
,,100.0%," 11,935 ", 112 ," 1,661 "," 2,808 "," 7,354 "," 58,207 "," 13,003 "," 36,145 "," 9,059 "
,,,525.7,4.9,73.2,123.7,324.0,"2,564.1",572.8,"1,592.2",399.1
"Lawton, OK M.S.A.3",,"125,205", ,,,,, ,,,
,,,,,,,,,,,
,,"92,256", 854 , 15 , 97 , 91 , 651 ," 2,972 ", 877 ," 1,836 ", 259 
,,100.0%, 897 , 16 , 105 , 96 , 680 ," 3,338 "," 1,010 "," 2,016 ", 312 
,,,716.4,12.8,83.9,76.7,543.1,"2,666.0",806.7,"1,610.2",249.2
"Lebanon, PA M.S.A.",,"142,102", ,,,,, ,,,
,,,,,,,,,,,
,,"25,959", 65 , 1 , 5 , 21 , 38 , 528 , 77 , 430 , 21 
,,97.9%, 233 , 1 , 35 , 22 , 175 ," 1,653 ", 189 ," 1,420 ", 44 
,,100.0%, 237 , 1 , 35 , 22 , 179 ," 1,683 ", 192 ," 1,445 ", 46 
,,,166.8,0.7,24.6,15.5,126.0,"1,184.4",135.1,"1,016.9",32.4
"Lewiston, ID-WA M.S.A.",,"63,370",,,,,,,,,
,,, ,,,,,,,,
,,"32,931", 42 , 0 , 15 , 2 , 25 , 955 , 145 , 755 , 55 
,,100.0%, 88 , 1 , 30 , 6 , 51 ," 1,525 ", 239 ," 1,207 ", 79 
,,,138.9,1.6,47.3,9.5,80.5,"2,406.5",377.2,"1,904.7",124.7
"Lewiston-Auburn, ME M.S.A.",,"108,026",,,,,,,,,
,,, ,,,,,,,,
,,"35,865", 107 , 0 , 31 , 18 , 58 , 716 , 122 , 555 , 39 
,,"23,214", 34 , 1 , 13 , 5 , 15 , 511 , 56 , 445 , 10 
,,100.0%, 186 , 1 , 65 , 25 , 95 ," 1,454 ", 219 ," 1,170 ", 65 
,,,172.2,0.9,60.2,23.1,87.9,"1,346.0",202.7,"1,083.1",60.2
"Lexington-Fayette, KY M.S.A.",,"520,442", ,,,,, ,,,
,,,,,,,,,,,
,,"326,070", 967 , 26 , 175 , 362 , 404 ," 9,776 "," 1,537 "," 7,333 ", 906 
,,100.0%," 1,200 ", 27 , 235 , 417 , 521 ," 14,148 "," 2,156 "," 10,732 "," 1,260 "
,,,230.6,5.2,45.2,80.1,100.1,"2,718.5",414.3,"2,062.1",242.1
"Lima, OH M.S.A.2",,"102,023", ,,,,, ,,,
,,,,,,,,,,,
,,"36,653", 259 , 4 , 59 , 64 , 132 ," 1,493 ", 392 ," 1,037 ", 64 
,,93.8%, 311 , 5 , 76 , 80 , 150 ," 2,374 ", 543 ," 1,724 ", 107 
,,100.0%, 322 , 5 , 79 , 82 , 156 ," 2,480 ", 558 ," 1,810 ", 112 
,,,315.6,4.9,77.4,80.4,152.9,"2,430.8",546.9,"1,774.1",109.8
"Lincoln, NE M.S.A.",,"337,340", ,,,,, ,,,
,,,,,,,,,,,
,,"291,128"," 1,115 ", 5 , 323 , 166 , 621 ," 8,008 ", 988 ," 6,566 ", 454 
,,99.4%," 1,149 ", 5 , 345 , 166 , 633 ," 8,394 "," 1,043 "," 6,863 ", 488 
,,100.0%," 1,170 ", 5 , 359 , 166 , 640 ," 8,423 "," 1,043 "," 6,892 ", 488 
,,,346.8,1.5,106.4,49.2,189.7,"2,496.9",309.2,"2,043.0",144.7
"Little Rock-North Little Rock-Conway, AR M.S.A.4",,"743,875",,,,,,,,,
,,,,,,,,,,,
,,"198,382"," 3,009 ", 38 , 209 , 391 ," 2,371 "," 12,145 "," 1,760 "," 9,316 "," 1,069 "
,,"66,604", 562 , 12 , 23 , 106 , 421 ," 2,479 ", 380 ," 1,723 ", 376 
,,"67,336", 324 , 2 , 49 , 51 , 222 ," 1,842 ", 177 ," 1,567 ", 98 
,,99.9%," 5,815 ", 75 , 539 , 689 ," 4,512 ",,,," 2,586 "
,,100.0%," 5,819 ", 75 , 540 , 689 ," 4,515 ",,,," 2,587 "
,,,782.3,10.1,72.6,92.6,607.0,,,,347.8
"Logan, UT-ID M.S.A.",,"142,499", ,,,,, ,,,
,,,,,,,,,,,
,,"52,029", 113 , 3 , 35 , 5 , 70 , 691 , 105 , 549 , 37 
,,91.5%, 169 , 6 , 70 , 6 , 87 ," 1,163 ", 173 , 899 , 91 
,,100.0%, 183 , 6 , 75 , 7 , 95 ," 1,313 ", 195 ," 1,014 ", 104 
,,,128.4,4.2,52.6,4.9,66.7,921.4,136.8,711.6,73.0
"Longview, TX M.S.A.3, 4",,"285,060",,,,,,,,,
,,,,,,,,,,,
,,"81,783", 374 , 4 , 62 , 63 , 245 ," 2,410 ", 411 ," 1,809 ", 190 
,,99.7%, 922 , 20 , 128 , 113 , 661 ,," 1,362 ",, 529 
,,100.0%, 924 , 20 , 128 , 113 , 663 ,," 1,365 ",, 530 
,,,324.1,7.0,44.9,39.6,232.6,,478.8,,185.9
"Longview, WA M.S.A.",,"109,465",,,,,,,,,
,,, ,,,,,,,,
,,"38,282", 101 , 1 , 30 , 19 , 51 ," 1,102 ", 159 , 841 , 102 
,,100.0%, 213 , 5 , 71 , 26 , 111 ," 2,054 ", 343 ," 1,521 ", 190 
,,,194.6,4.6,64.9,23.8,101.4,"1,876.4",313.3,"1,389.5",173.6
"Los Angeles-Long Beach-Anaheim, CA M.S.A.",,"13,236,726",,,,,,,,,
,,,,,,,,,,,
,,"4,015,546"," 29,400 ", 258 ," 2,274 "," 9,652 "," 17,216 "," 95,704 "," 13,809 "," 66,253 "," 15,642 "
,,"467,974"," 2,369 ", 34 , 249 , 958 ," 1,128 "," 11,297 "," 2,185 "," 6,754 "," 2,358 "
,,"353,915"," 1,120 ", 8 , 141 , 396 , 575 ," 8,258 "," 1,123 "," 5,904 "," 1,231 "
,,"333,664"," 1,453 ", 13 , 207 , 472 , 761 ," 6,808 ", 854 ," 4,611 "," 1,343 "
,,"292,673", 188 , 1 , 52 , 66 , 69 ," 3,823 ", 574 ," 3,086 ", 163 
,,"202,601", 231 , 5 , 16 , 93 , 117 ," 3,305 ", 480 ," 2,562 ", 263 
,,"145,183", 280 , 3 , 26 , 114 , 137 ," 2,853 ", 399 ," 2,161 ", 293 
,,"141,913", 613 , 4 , 46 , 147 , 416 ," 2,866 ", 570 ," 2,036 ", 260 
,,"139,830", 180 , 3 , 18 , 76 , 83 ," 2,184 ", 387 ," 1,546 ", 251 
,,"114,047", 312 , 0 , 52 , 104 , 156 ," 3,739 ", 450 ," 2,934 ", 355 
,,"103,738", 189 , 1 , 11 , 54 , 123 ," 2,617 ", 299 ," 2,107 ", 211 
,,"91,947", 444 , 5 , 31 , 122 , 286 ," 2,004 ", 328 ," 1,277 ", 399 
,,"91,621", 664 , 3 , 40 , 247 , 374 ," 3,964 ", 577 ," 3,143 ", 244 
,,"85,325", 135 , 5 , 29 , 32 , 69 ," 1,764 ", 273 ," 1,344 ", 147 
,,"80,356", 141 , 1 , 16 , 61 , 63 ," 2,118 ", 241 ," 1,694 ", 183 
,,"59,833", 324 , 3 , 20 , 131 , 170 ," 1,202 ", 236 , 658 , 308 
,,"58,899", 84 , 1 , 10 , 35 , 38 ," 1,348 ", 301 , 973 , 74 
,,"55,858", 53 , 0 , 5 , 23 , 25 ," 1,163 ", 163 , 914 , 86 
,,100.0%," 63,201 ", 565 ," 5,063 "," 20,816 "," 36,757 "," 283,364 "," 46,511 "," 192,723 "," 44,130 "
,,,477.5,4.3,38.2,157.3,277.7,"2,140.7",351.4,"1,456.0",333.4
"Anaheim-Santa Ana-Irvine, CA M.D.",,"3,180,759",,,,,,,,,
,,,,,,,,,,,
,,100.0%," 6,797 ", 57 , 894 ," 2,209 "," 3,637 "," 59,186 "," 8,529 "," 43,956 "," 6,701 "
,,,213.7,1.8,28.1,69.4,114.3,"1,860.8",268.1,"1,381.9",210.7
"Los Angeles-Long Beach-Glendale, CA M.D.",,"10,055,967",,,,,,,,,
,,,,,,,,,,,
,,100.0%," 56,404 ", 508 ," 4,169 "," 18,607 "," 33,120 "," 224,178 "," 37,982 "," 148,767 "," 37,429 "
,,,560.9,5.1,41.5,185.0,329.4,"2,229.3",377.7,"1,479.4",372.2
"Louisville/Jefferson County, KY-IN M.S.A.",,"1,269,402", ,,,,, ,,,
,,,,,,,,,,,
,,"675,501"," 4,640 ", 94 , 201 ," 1,008 "," 3,337 "," 26,287 "," 4,316 "," 18,037 "," 3,934 "
,,90.7%," 5,345 ", 103 , 306 ," 1,159 "," 3,777 "," 34,835 "," 5,482 "," 24,355 "," 4,998 "
,,100.0%," 5,545 ", 105 , 330 ," 1,191 "," 3,919 "," 36,356 "," 5,686 "," 25,538 "," 5,132 "
,,,436.8,8.3,26.0,93.8,308.7,"2,864.0",447.9,"2,011.8",404.3
"Lubbock, TX M.S.A.3",,"320,574", ,,,,, ,,,
,,,,,,,,,,,
,,"259,208"," 2,613 ", 10 , 268 , 468 ," 1,867 "," 11,940 "," 2,391 "," 8,324 "," 1,225 "
,,99.0%," 2,682 ", 11 , 285 , 472 ," 1,914 "," 12,898 "," 2,601 "," 8,971 "," 1,326 "
,,100.0%," 2,688 ", 11 , 285 , 472 ," 1,920 "," 12,941 "," 2,609 "," 9,001 "," 1,331 "
,,,838.5,3.4,88.9,147.2,598.9,"4,036.8",813.9,"2,807.8",415.2
"Lynchburg, VA M.S.A.",,"263,190", ,,,,, ,,,
,,,,,,,,,,,
,,"82,512", 316 , 2 , 35 , 60 , 219 ," 1,802 ", 261 ," 1,382 ", 159 
,,100.0%, 607 , 10 , 80 , 80 , 437 ," 3,832 ", 541 ," 3,010 ", 281 
,,,230.6,3.8,30.4,30.4,166.0,"1,456.0",205.6,"1,143.7",106.8
"Macon-Bibb County, GA M.S.A.3",,"229,193", ,,,,, ,,,
,,,,,,,,,,,
,,100.0%," 1,042 ", 21 , 56 , 298 , 667 ," 7,931 "," 1,645 "," 5,589 ", 697 
,,,454.6,9.2,24.4,130.0,291.0,"3,460.4",717.7,"2,438.6",304.1
"Madera, CA M.S.A.",,"157,191", ,,,,, ,,,
,,,,,,,,,,,
,,"66,250", 334 , 2 , 32 , 77 , 223 ," 1,301 ", 235 , 824 , 242 
